	yearweek	ACCI	AUTR	INCN	INCU	SUAP	ope_total	inc_grippe	inc_diarrhee	inc_varicelle	has_vacation	temperature_max	temperature_min	temperature_average	total_snow_cm	precipitation_mm
875	201535	101.0	209.0	5.0	94.0	1188.0	1597.0	0	19739	744	1.0	33.0	11.0	19.14	0.0	15.1
876	201535	101.0	209.0	5.0	94.0	1188.0	1597.0	0	19739	744	1.0	33.0	11.0	19.14	0.0	15.1
877	201535	101.0	209.0	5.0	94.0	1188.0	1597.0	0	19739	744	1.0	33.0	11.0	19.14	0.0	15.1
878	201535	101.0	209.0	5.0	94.0	1188.0	1597.0	0	19739	744	1.0	33.0	11.0	19.14	0.0	15.1
879	201535	101.0	209.0	5.0	94.0	1188.0	1597.0	0	19739	744	1.0	33.0	11.0	19.14	0.0	15.1
880	201536	90.0	122.0	7.0	114.0	1269.0	1602.0	444	15489	822	1.0	28.0	10.0	16.43	0.0	1.5
881	201537	98.0	127.0	11.0	108.0	1378.0	1722.0	1998	14492	876	0.0	23.0	9.0	15.43	0.0	6.5
882	201538	99.0	105.0	2.0	81.0	1405.0	1692.0	2726	14203	3682	0.0	21.0	11.0	15.0	0.0	4.1
883	201539	103.0	79.0	2.0	103.0	1472.0	1759.0	2103	12483	1488	0.0	20.0	8.0	13.14	0.0	2.5
884	201540	112.0	81.0	3.0	114.0	1530.0	1840.0	3075	18178	1668	0.0	21.0	6.0	12.57	0.0	0.3
885	201541	109.0	79.0	1.0	93.0	1570.0	1852.0	3954	18942	3022	0.0	21.0	8.0	13.14	0.0	12.8
886	201542	86.0	72.0	1.0	127.0	1461.0	1747.0	4029	18443	2190	1.0	15.0	1.0	7.43	0.0	0.9
887	201542	86.0	72.0	1.0	127.0	1461.0	1747.0	4029	18443	2190	1.0	15.0	1.0	7.43	0.0	0.9
888	201543	57.0	62.0	1.0	109.0	1297.0	1526.0	4680	14552	2988	1.0	15.0	4.0	11.0	0.0	2.4
889	201543	57.0	62.0	1.0	109.0	1297.0	1526.0	4680	14552	2988	1.0	15.0	4.0	11.0	0.0	2.4
890	201543	57.0	62.0	1.0	109.0	1297.0	1526.0	4680	14552	2988	1.0	15.0	4.0	11.0	0.0	2.4
891	201543	57.0	62.0	1.0	109.0	1297.0	1526.0	4680	14552	2988	1.0	15.0	4.0	11.0	0.0	2.4
892	201543	57.0	62.0	1.0	109.0	1297.0	1526.0	4680	14552	2988	1.0	15.0	4.0	11.0	0.0	2.4
893	201543	57.0	62.0	1.0	109.0	1297.0	1526.0	4680	14552	2988	1.0	15.0	4.0	11.0	0.0	2.4
894	201543	57.0	62.0	1.0	109.0	1297.0	1526.0	4680	14552	2988	1.0	15.0	4.0	11.0	0.0	2.4
895	201544	95.0	62.0	2.0	128.0	1217.0	1504.0	3667	17086	1710	1.0	19.0	7.0	11.86	0.0	3.6
896	201544	95.0	62.0	2.0	128.0	1217.0	1504.0	3667	17086	1710	1.0	19.0	7.0	11.86	0.0	3.6
897	201544	95.0	62.0	2.0	128.0	1217.0	1504.0	3667	17086	1710	1.0	19.0	7.0	11.86	0.0	3.6
898	201544	95.0	62.0	2.0	128.0	1217.0	1504.0	3667	17086	1710	1.0	19.0	7.0	11.86	0.0	3.6
899	201544	95.0	62.0	2.0	128.0	1217.0	1504.0	3667	17086	1710	1.0	19.0	7.0	11.86	0.0	3.6
900	201544	95.0	62.0	2.0	128.0	1217.0	1504.0	3667	17086	1710	1.0	19.0	7.0	11.86	0.0	3.6
901	201544	95.0	62.0	2.0	128.0	1217.0	1504.0	3667	17086	1710	1.0	19.0	7.0	11.86	0.0	3.6
902	201545	107.0	73.0	1.0	96.0	1303.0	1580.0	4402	24602	4406	0.0	20.0	6.0	14.0	0.0	3.4
903	201546	63.0	64.0	3.0	101.0	1333.0	1564.0	1334	19510	1786	0.0	16.0	7.0	11.86	0.0	0.2
904	201547	116.0	87.0	0.0	102.0	1352.0	1657.0	1602	14214	322	0.0	17.0	2.0	10.57	0.0	12.1
905	201548	108.0	51.0	0.0	109.0	1300.0	1568.0	3975	22490	1094	0.0	13.0	-1.0	5.29	0.0	1.9
906	201549	69.0	61.0	2.0	97.0	1423.0	1652.0	4488	20138	1843	0.0	13.0	3.0	9.29	0.0	0.1
907	201550	86.0	72.0	0.0	93.0	1454.0	1705.0	5981	22377	1775	0.0	13.0	1.0	6.86	0.0	3.6
908	201551	97.0	74.0	0.0	101.0	1534.0	1806.0	5575	21307	941	1.0	15.0	2.0	7.0	0.0	3.9
909	201551	97.0	74.0	0.0	101.0	1534.0	1806.0	5575	21307	941	1.0	15.0	2.0	7.0	0.0	3.9
910	201552	110.0	83.0	0.0	98.0	1311.0	1602.0	1521	13069	1140	1.0	13.0	7.0	10.0	0.0	2.5
911	201552	110.0	83.0	0.0	98.0	1311.0	1602.0	1521	13069	1140	1.0	13.0	7.0	10.0	0.0	2.5
912	201552	110.0	83.0	0.0	98.0	1311.0	1602.0	1521	13069	1140	1.0	13.0	7.0	10.0	0.0	2.5
913	201552	110.0	83.0	0.0	98.0	1311.0	1602.0	1521	13069	1140	1.0	13.0	7.0	10.0	0.0	2.5
914	201552	110.0	83.0	0.0	98.0	1311.0	1602.0	1521	13069	1140	1.0	13.0	7.0	10.0	0.0	2.5
915	201552	110.0	83.0	0.0	98.0	1311.0	1602.0	1521	13069	1140	1.0	13.0	7.0	10.0	0.0	2.5
916	201552	110.0	83.0	0.0	98.0	1311.0	1602.0	1521	13069	1140	1.0	13.0	7.0	10.0	0.0	2.5
917	201601	108.0	72.0	0.0	100.0	1399.0	1679.0	11926	24943	1833	0.0	12.0	2.0	6.29	0.0	7.5
918	201602	101.0	56.0	3.0	116.0	1449.0	1725.0	8450	26905	1780	0.0	9.0	-1.0	3.57	0.1	2.0
919	201603	84.0	74.0	1.0	117.0	1423.0	1699.0	14715	26553	3497	0.0	9.0	-5.0	0.57	0.0	0.6
920	201604	119.0	69.0	2.0	96.0	1350.0	1636.0	28163	25864	1913	0.0	13.0	3.0	8.43	0.0	9.4
921	201605	90.0	64.0	1.0	99.0	1554.0	1808.0	39824	23277	3314	0.0	13.0	3.0	8.71	0.0	1.1
922	201606	114.0	122.0	0.0	113.0	1531.0	1880.0	48840	25799	3145	0.0	12.0	1.0	5.71	0.0	9.9
923	201607	88.0	58.0	2.0	86.0	1497.0	1731.0	50486	22358	4058	1.0	13.0	-2.0	4.0	0.1	0.7
924	201607	88.0	58.0	2.0	86.0	1497.0	1731.0	50486	22358	4058	1.0	13.0	-2.0	4.0	0.1	0.7
925	201608	63.0	48.0	2.0	118.0	1269.0	1500.0	49872	16496	5836	1.0	12.0	-1.0	4.71	0.0	1.3
926	201608	63.0	48.0	2.0	118.0	1269.0	1500.0	49872	16496	5836	1.0	12.0	-1.0	4.71	0.0	1.3
927	201608	63.0	48.0	2.0	118.0	1269.0	1500.0	49872	16496	5836	1.0	12.0	-1.0	4.71	0.0	1.3
928	201608	63.0	48.0	2.0	118.0	1269.0	1500.0	49872	16496	5836	1.0	12.0	-1.0	4.71	0.0	1.3
929	201608	63.0	48.0	2.0	118.0	1269.0	1500.0	49872	16496	5836	1.0	12.0	-1.0	4.71	0.0	1.3
930	201608	63.0	48.0	2.0	118.0	1269.0	1500.0	49872	16496	5836	1.0	12.0	-1.0	4.71	0.0	1.3
931	201608	63.0	48.0	2.0	118.0	1269.0	1500.0	49872	16496	5836	1.0	12.0	-1.0	4.71	0.0	1.3
932	201609	84.0	72.0	2.0	79.0	1357.0	1594.0	40917	20182	5896	1.0	10.0	-1.0	4.43	0.1	10.6
933	201609	84.0	72.0	2.0	79.0	1357.0	1594.0	40917	20182	5896	1.0	10.0	-1.0	4.43	0.1	10.6
934	201609	84.0	72.0	2.0	79.0	1357.0	1594.0	40917	20182	5896	1.0	10.0	-1.0	4.43	0.1	10.6
935	201609	84.0	72.0	2.0	79.0	1357.0	1594.0	40917	20182	5896	1.0	10.0	-1.0	4.43	0.1	10.6
936	201609	84.0	72.0	2.0	79.0	1357.0	1594.0	40917	20182	5896	1.0	10.0	-1.0	4.43	0.1	10.6
937	201609	84.0	72.0	2.0	79.0	1357.0	1594.0	40917	20182	5896	1.0	10.0	-1.0	4.43	0.1	10.6
938	201609	84.0	72.0	2.0	79.0	1357.0	1594.0	40917	20182	5896	1.0	10.0	-1.0	4.43	0.1	10.6
939	201610	92.0	56.0	1.0	102.0	1393.0	1644.0	36193	23452	3982	0.0	11.0	0.0	4.86	0.2	1.7
940	201611	64.0	74.0	3.0	117.0	1418.0	1676.0	44960	19814	4411	0.0	12.0	0.0	5.14	0.0	0.4
941	201612	78.0	68.0	4.0	112.0	1421.0	1683.0	31145	13887	4443	0.0	14.0	3.0	8.14	0.0	1.1
942	201613	106.0	108.0	0.0	102.0	1440.0	1756.0	21930	16365	2441	0.0	20.0	2.0	9.0	0.0	15.5
943	201614	92.0	70.0	0.0	108.0	1408.0	1678.0	17132	17472	5461	0.0	17.0	2.0	9.14	0.0	3.0
944	201615	78.0	53.0	1.0	104.0	1303.0	1539.0	15808	16874	6226	1.0	16.0	5.0	10.29	0.0	4.2
945	201615	78.0	53.0	1.0	104.0	1303.0	1539.0	15808	16874	6226	1.0	16.0	5.0	10.29	0.0	4.2
946	201616	67.0	72.0	6.0	129.0	1254.0	1528.0	6969	12284	3462	1.0	21.0	1.0	10.86	0.0	3.3
947	201616	67.0	72.0	6.0	129.0	1254.0	1528.0	6969	12284	3462	1.0	21.0	1.0	10.86	0.0	3.3
948	201616	67.0	72.0	6.0	129.0	1254.0	1528.0	6969	12284	3462	1.0	21.0	1.0	10.86	0.0	3.3
949	201616	67.0	72.0	6.0	129.0	1254.0	1528.0	6969	12284	3462	1.0	21.0	1.0	10.86	0.0	3.3
950	201616	67.0	72.0	6.0	129.0	1254.0	1528.0	6969	12284	3462	1.0	21.0	1.0	10.86	0.0	3.3
951	201616	67.0	72.0	6.0	129.0	1254.0	1528.0	6969	12284	3462	1.0	21.0	1.0	10.86	0.0	3.3
952	201616	67.0	72.0	6.0	129.0	1254.0	1528.0	6969	12284	3462	1.0	21.0	1.0	10.86	0.0	3.3
953	201617	79.0	60.0	2.0	123.0	1102.0	1366.0	4140	14010	3969	1.0	14.0	0.0	6.71	0.0	3.6
954	201617	79.0	60.0	2.0	123.0	1102.0	1366.0	4140	14010	3969	1.0	14.0	0.0	6.71	0.0	3.6
955	201617	79.0	60.0	2.0	123.0	1102.0	1366.0	4140	14010	3969	1.0	14.0	0.0	6.71	0.0	3.6
956	201617	79.0	60.0	2.0	123.0	1102.0	1366.0	4140	14010	3969	1.0	14.0	0.0	6.71	0.0	3.6
957	201617	79.0	60.0	2.0	123.0	1102.0	1366.0	4140	14010	3969	1.0	14.0	0.0	6.71	0.0	3.6
958	201617	79.0	60.0	2.0	123.0	1102.0	1366.0	4140	14010	3969	1.0	14.0	0.0	6.71	0.0	3.6
959	201617	79.0	60.0	2.0	123.0	1102.0	1366.0	4140	14010	3969	1.0	14.0	0.0	6.71	0.0	3.6
960	201618	83.0	101.0	11.0	108.0	1341.0	1644.0	1430	14979	3273	0.0	23.0	3.0	13.86	0.0	1.1
961	201619	96.0	82.0	2.0	89.0	1436.0	1705.0	733	12453	4580	0.0	21.0	3.0	13.71	0.0	9.4
962	201620	96.0	84.0	4.0	111.0	1410.0	1705.0	2061	9129	6441	0.0	19.0	5.0	13.0	0.0	12.4
963	201621	89.0	274.0	2.0	105.0	1448.0	1918.0	3601	13420	4134	0.0	20.0	7.0	12.86	0.0	15.5
964	201622	117.0	2107.0	1.0	119.0	1419.0	3763.0	3282	17918	2740	0.0	19.0	11.0	13.86	0.0	30.3
965	201623	119.0	604.0	3.0	98.0	1533.0	2357.0	2409	10282	6608	0.0	25.0	9.0	16.57	0.0	3.5
966	201624	108.0	158.0	2.0	87.0	1461.0	1816.0	1844	7699	3755	0.0	19.0	9.0	13.86	0.0	12.4
967	201625	98.0	128.0	0.0	125.0	1468.0	1819.0	2868	6516	2439	0.0	28.0	10.0	18.29	0.0	8.0
968	201626	90.0	80.0	1.0	125.0	1392.0	1688.0	4070	13814	5582	0.0	22.0	10.0	15.86	0.0	6.4
969	201627	102.0	119.0	9.0	147.0	1458.0	1835.0	425	10201	6573	1.0	27.0	10.0	19.0	0.0	1.7
970	201627	102.0	119.0	9.0	147.0	1458.0	1835.0	425	10201	6573	1.0	27.0	10.0	19.0	0.0	1.7
971	201627	102.0	119.0	9.0	147.0	1458.0	1835.0	425	10201	6573	1.0	27.0	10.0	19.0	0.0	1.7
972	201627	102.0	119.0	9.0	147.0	1458.0	1835.0	425	10201	6573	1.0	27.0	10.0	19.0	0.0	1.7
973	201627	102.0	119.0	9.0	147.0	1458.0	1835.0	425	10201	6573	1.0	27.0	10.0	19.0	0.0	1.7
974	201627	102.0	119.0	9.0	147.0	1458.0	1835.0	425	10201	6573	1.0	27.0	10.0	19.0	0.0	1.7
975	201628	81.0	87.0	9.0	243.0	1269.0	1689.0	0	7540	2412	1.0	27.0	9.0	16.71	0.0	8.0
976	201628	81.0	87.0	9.0	243.0	1269.0	1689.0	0	7540	2412	1.0	27.0	9.0	16.71	0.0	8.0
977	201628	81.0	87.0	9.0	243.0	1269.0	1689.0	0	7540	2412	1.0	27.0	9.0	16.71	0.0	8.0
978	201628	81.0	87.0	9.0	243.0	1269.0	1689.0	0	7540	2412	1.0	27.0	9.0	16.71	0.0	8.0
979	201628	81.0	87.0	9.0	243.0	1269.0	1689.0	0	7540	2412	1.0	27.0	9.0	16.71	0.0	8.0
980	201628	81.0	87.0	9.0	243.0	1269.0	1689.0	0	7540	2412	1.0	27.0	9.0	16.71	0.0	8.0
981	201628	81.0	87.0	9.0	243.0	1269.0	1689.0	0	7540	2412	1.0	27.0	9.0	16.71	0.0	8.0
982	201629	78.0	114.0	15.0	142.0	1375.0	1724.0	0	6833	4241	1.0	25.0	14.0	19.43	0.0	7.6
983	201629	78.0	114.0	15.0	142.0	1375.0	1724.0	0	6833	4241	1.0	25.0	14.0	19.43	0.0	7.6
984	201629	78.0	114.0	15.0	142.0	1375.0	1724.0	0	6833	4241	1.0	25.0	14.0	19.43	0.0	7.6
985	201629	78.0	114.0	15.0	142.0	1375.0	1724.0	0	6833	4241	1.0	25.0	14.0	19.43	0.0	7.6
986	201629	78.0	114.0	15.0	142.0	1375.0	1724.0	0	6833	4241	1.0	25.0	14.0	19.43	0.0	7.6
987	201629	78.0	114.0	15.0	142.0	1375.0	1724.0	0	6833	4241	1.0	25.0	14.0	19.43	0.0	7.6
988	201629	78.0	114.0	15.0	142.0	1375.0	1724.0	0	6833	4241	1.0	25.0	14.0	19.43	0.0	7.6
989	201630	89.0	98.0	12.0	106.0	1197.0	1502.0	830	4485	2359	1.0	25.0	15.0	19.43	0.0	8.3
990	201630	89.0	98.0	12.0	106.0	1197.0	1502.0	830	4485	2359	1.0	25.0	15.0	19.43	0.0	8.3
991	201630	89.0	98.0	12.0	106.0	1197.0	1502.0	830	4485	2359	1.0	25.0	15.0	19.43	0.0	8.3
992	201630	89.0	98.0	12.0	106.0	1197.0	1502.0	830	4485	2359	1.0	25.0	15.0	19.43	0.0	8.3
993	201630	89.0	98.0	12.0	106.0	1197.0	1502.0	830	4485	2359	1.0	25.0	15.0	19.43	0.0	8.3
994	201630	89.0	98.0	12.0	106.0	1197.0	1502.0	830	4485	2359	1.0	25.0	15.0	19.43	0.0	8.3
995	201630	89.0	98.0	12.0	106.0	1197.0	1502.0	830	4485	2359	1.0	25.0	15.0	19.43	0.0	8.3
996	201631	54.0	85.0	11.0	95.0	1109.0	1354.0	0	4917	1016	1.0	27.0	11.0	18.14	0.0	4.7
997	201631	54.0	85.0	11.0	95.0	1109.0	1354.0	0	4917	1016	1.0	27.0	11.0	18.14	0.0	4.7
998	201631	54.0	85.0	11.0	95.0	1109.0	1354.0	0	4917	1016	1.0	27.0	11.0	18.14	0.0	4.7
999	201631	54.0	85.0	11.0	95.0	1109.0	1354.0	0	4917	1016	1.0	27.0	11.0	18.14	0.0	4.7
1000	201631	54.0	85.0	11.0	95.0	1109.0	1354.0	0	4917	1016	1.0	27.0	11.0	18.14	0.0	4.7
1001	201631	54.0	85.0	11.0	95.0	1109.0	1354.0	0	4917	1016	1.0	27.0	11.0	18.14	0.0	4.7
1002	201631	54.0	85.0	11.0	95.0	1109.0	1354.0	0	4917	1016	1.0	27.0	11.0	18.14	0.0	4.7
1003	201632	39.0	92.0	13.0	108.0	1034.0	1286.0	100	4299	0	1.0	27.0	8.0	17.29	0.0	0.1
1004	201632	39.0	92.0	13.0	108.0	1034.0	1286.0	100	4299	0	1.0	27.0	8.0	17.29	0.0	0.1
1005	201632	39.0	92.0	13.0	108.0	1034.0	1286.0	100	4299	0	1.0	27.0	8.0	17.29	0.0	0.1
1006	201632	39.0	92.0	13.0	108.0	1034.0	1286.0	100	4299	0	1.0	27.0	8.0	17.29	0.0	0.1
1007	201632	39.0	92.0	13.0	108.0	1034.0	1286.0	100	4299	0	1.0	27.0	8.0	17.29	0.0	0.1
1008	201632	39.0	92.0	13.0	108.0	1034.0	1286.0	100	4299	0	1.0	27.0	8.0	17.29	0.0	0.1
1009	201632	39.0	92.0	13.0	108.0	1034.0	1286.0	100	4299	0	1.0	27.0	8.0	17.29	0.0	0.1
1010	201633	60.0	109.0	11.0	97.0	1123.0	1400.0	109	7970	0	1.0	29.0	12.0	19.57	0.0	1.1
1011	201633	60.0	109.0	11.0	97.0	1123.0	1400.0	109	7970	0	1.0	29.0	12.0	19.57	0.0	1.1
1012	201633	60.0	109.0	11.0	97.0	1123.0	1400.0	109	7970	0	1.0	29.0	12.0	19.57	0.0	1.1
1013	201633	60.0	109.0	11.0	97.0	1123.0	1400.0	109	7970	0	1.0	29.0	12.0	19.57	0.0	1.1
1014	201633	60.0	109.0	11.0	97.0	1123.0	1400.0	109	7970	0	1.0	29.0	12.0	19.57	0.0	1.1
1015	201633	60.0	109.0	11.0	97.0	1123.0	1400.0	109	7970	0	1.0	29.0	12.0	19.57	0.0	1.1
1016	201633	60.0	109.0	11.0	97.0	1123.0	1400.0	109	7970	0	1.0	29.0	12.0	19.57	0.0	1.1
1017	201634	79.0	133.0	24.0	129.0	1278.0	1643.0	153	11310	371	1.0	35.0	13.0	24.14	0.0	0.0
1018	201634	79.0	133.0	24.0	129.0	1278.0	1643.0	153	11310	371	1.0	35.0	13.0	24.14	0.0	0.0
1019	201634	79.0	133.0	24.0	129.0	1278.0	1643.0	153	11310	371	1.0	35.0	13.0	24.14	0.0	0.0
1020	201634	79.0	133.0	24.0	129.0	1278.0	1643.0	153	11310	371	1.0	35.0	13.0	24.14	0.0	0.0
1021	201634	79.0	133.0	24.0	129.0	1278.0	1643.0	153	11310	371	1.0	35.0	13.0	24.14	0.0	0.0
1022	201634	79.0	133.0	24.0	129.0	1278.0	1643.0	153	11310	371	1.0	35.0	13.0	24.14	0.0	0.0
1023	201634	79.0	133.0	24.0	129.0	1278.0	1643.0	153	11310	371	1.0	35.0	13.0	24.14	0.0	0.0
1024	201635	97.0	146.0	13.0	105.0	1249.0	1610.0	0	9674	182	1.0	28.0	13.0	19.71	0.0	2.7
1025	201635	97.0	146.0	13.0	105.0	1249.0	1610.0	0	9674	182	1.0	28.0	13.0	19.71	0.0	2.7
1026	201635	97.0	146.0	13.0	105.0	1249.0	1610.0	0	9674	182	1.0	28.0	13.0	19.71	0.0	2.7
1027	201636	102.0	138.0	18.0	112.0	1323.0	1693.0	516	9552	935	0.0	27.0	11.0	18.71	0.0	1.8
1028	201637	97.0	150.0	6.0	109.0	1344.0	1706.0	659	14282	0	0.0	31.0	10.0	18.71	0.0	8.6
1029	201638	120.0	124.0	6.0	114.0	1349.0	1713.0	664	8781	163	0.0	24.0	10.0	15.57	0.0	2.5
1030	201639	104.0	102.0	7.0	81.0	1325.0	1619.0	3302	16456	466	0.0	22.0	8.0	14.86	0.0	7.6
1031	201640	93.0	97.0	2.0	129.0	1432.0	1753.0	3086	20092	313	0.0	18.0	5.0	11.0	0.0	0.1
1032	201641	97.0	77.0	5.0	102.0	1468.0	1749.0	5126	26148	730	0.0	19.0	3.0	9.43	0.0	2.0
1033	201642	88.0	92.0	1.0	101.0	1260.0	1542.0	5368	22463	872	1.0	17.0	4.0	9.86	0.0	4.6
1034	201642	88.0	92.0	1.0	101.0	1260.0	1542.0	5368	22463	872	1.0	17.0	4.0	9.86	0.0	4.6
1035	201642	88.0	92.0	1.0	101.0	1260.0	1542.0	5368	22463	872	1.0	17.0	4.0	9.86	0.0	4.6
1036	201642	88.0	92.0	1.0	101.0	1260.0	1542.0	5368	22463	872	1.0	17.0	4.0	9.86	0.0	4.6
1037	201642	88.0	92.0	1.0	101.0	1260.0	1542.0	5368	22463	872	1.0	17.0	4.0	9.86	0.0	4.6
1038	201643	93.0	76.0	1.0	102.0	1331.0	1603.0	2859	17868	1095	1.0	15.0	5.0	10.0	0.0	3.8
1039	201643	93.0	76.0	1.0	102.0	1331.0	1603.0	2859	17868	1095	1.0	15.0	5.0	10.0	0.0	3.8
1040	201643	93.0	76.0	1.0	102.0	1331.0	1603.0	2859	17868	1095	1.0	15.0	5.0	10.0	0.0	3.8
1041	201643	93.0	76.0	1.0	102.0	1331.0	1603.0	2859	17868	1095	1.0	15.0	5.0	10.0	0.0	3.8
1042	201643	93.0	76.0	1.0	102.0	1331.0	1603.0	2859	17868	1095	1.0	15.0	5.0	10.0	0.0	3.8
1043	201643	93.0	76.0	1.0	102.0	1331.0	1603.0	2859	17868	1095	1.0	15.0	5.0	10.0	0.0	3.8
1044	201643	93.0	76.0	1.0	102.0	1331.0	1603.0	2859	17868	1095	1.0	15.0	5.0	10.0	0.0	3.8
1045	201644	108.0	94.0	3.0	161.0	1265.0	1631.0	2434	17740	630	1.0	16.0	1.0	7.43	0.0	3.7
1046	201644	108.0	94.0	3.0	161.0	1265.0	1631.0	2434	17740	630	1.0	16.0	1.0	7.43	0.0	3.7
1047	201644	108.0	94.0	3.0	161.0	1265.0	1631.0	2434	17740	630	1.0	16.0	1.0	7.43	0.0	3.7
1048	201645	110.0	75.0	1.0	103.0	1242.0	1531.0	3139	23531	1965	0.0	10.0	-1.0	5.14	0.0	7.2
1049	201646	123.0	134.0	0.0	99.0	1407.0	1763.0	5520	28350	614	0.0	12.0	2.0	8.71	0.0	3.0
1050	201647	95.0	75.0	1.0	85.0	1418.0	1674.0	2829	25467	2061	0.0	15.0	4.0	8.86	0.0	7.8
1051	201648	98.0	75.0	1.0	124.0	1350.0	1648.0	5551	22610	1928	0.0	6.0	-3.0	1.0	0.0	0.0
1052	201649	125.0	62.0	1.0	102.0	1425.0	1715.0	17111	23181	2460	0.0	9.0	0.0	4.57	0.0	0.0
1053	201650	118.0	71.0	0.0	103.0	1535.0	1827.0	21606	24816	1635	1.0	9.0	-1.0	4.14	0.0	0.2
1054	201650	118.0	71.0	0.0	103.0	1535.0	1827.0	21606	24816	1635	1.0	9.0	-1.0	4.14	0.0	0.2
1055	201651	74.0	64.0	1.0	100.0	1431.0	1670.0	21758	21814	1742	1.0	9.0	0.0	4.43	0.0	1.8
1056	201651	74.0	64.0	1.0	100.0	1431.0	1670.0	21758	21814	1742	1.0	9.0	0.0	4.43	0.0	1.8
1057	201651	74.0	64.0	1.0	100.0	1431.0	1670.0	21758	21814	1742	1.0	9.0	0.0	4.43	0.0	1.8
1058	201651	74.0	64.0	1.0	100.0	1431.0	1670.0	21758	21814	1742	1.0	9.0	0.0	4.43	0.0	1.8
1059	201651	74.0	64.0	1.0	100.0	1431.0	1670.0	21758	21814	1742	1.0	9.0	0.0	4.43	0.0	1.8
1060	201651	74.0	64.0	1.0	100.0	1431.0	1670.0	21758	21814	1742	1.0	9.0	0.0	4.43	0.0	1.8
1061	201651	74.0	64.0	1.0	100.0	1431.0	1670.0	21758	21814	1742	1.0	9.0	0.0	4.43	0.0	1.8
1062	201652	79.0	45.0	0.0	99.0	1240.0	1463.0	29536	20434	909	1.0	11.0	-5.0	0.86	0.0	0.0
1063	201652	79.0	45.0	0.0	99.0	1240.0	1463.0	29536	20434	909	1.0	11.0	-5.0	0.86	0.0	0.0
1064	201652	79.0	45.0	0.0	99.0	1240.0	1463.0	29536	20434	909	1.0	11.0	-5.0	0.86	0.0	0.0
1065	201652	79.0	45.0	0.0	99.0	1240.0	1463.0	29536	20434	909	1.0	11.0	-5.0	0.86	0.0	0.0
1066	201652	79.0	45.0	0.0	99.0	1240.0	1463.0	29536	20434	909	1.0	11.0	-5.0	0.86	0.0	0.0
1067	201652	79.0	45.0	0.0	99.0	1240.0	1463.0	29536	20434	909	1.0	11.0	-5.0	0.86	0.0	0.0
1068	201701	80.0	55.0	0.0	107.0	1483.0	1725.0	54693	21324	1491	1.0	6.0	-4.0	0.14	0.0	0.8
1069	201702	96.0	132.0	0.0	83.0	1441.0	1752.0	47728	23232	2202	0.0	10.0	-1.0	4.14	0.0	2.5
1070	201703	65.0	97.0	1.0	131.0	1398.0	1692.0	40843	23873	1643	0.0	3.0	-6.0	-2.29	0.0	0.4
1071	201704	97.0	104.0	0.0	119.0	1547.0	1867.0	41048	17790	1821	0.0	9.0	-7.0	0.43	0.0	0.7
1072	201705	81.0	85.0	1.0	105.0	1434.0	1706.0	24982	19117	1385	1.0	12.0	4.0	8.0	0.0	8.5
1073	201705	81.0	85.0	1.0	105.0	1434.0	1706.0	24982	19117	1385	1.0	12.0	4.0	8.0	0.0	8.5
1074	201706	58.0	41.0	2.0	122.0	1267.0	1490.0	10028	12928	481	1.0	9.0	-3.0	2.86	0.1	2.3
1075	201706	58.0	41.0	2.0	122.0	1267.0	1490.0	10028	12928	481	1.0	9.0	-3.0	2.86	0.1	2.3
1076	201706	58.0	41.0	2.0	122.0	1267.0	1490.0	10028	12928	481	1.0	9.0	-3.0	2.86	0.1	2.3
1077	201706	58.0	41.0	2.0	122.0	1267.0	1490.0	10028	12928	481	1.0	9.0	-3.0	2.86	0.1	2.3
1078	201706	58.0	41.0	2.0	122.0	1267.0	1490.0	10028	12928	481	1.0	9.0	-3.0	2.86	0.1	2.3
1079	201706	58.0	41.0	2.0	122.0	1267.0	1490.0	10028	12928	481	1.0	9.0	-3.0	2.86	0.1	2.3
1080	201706	58.0	41.0	2.0	122.0	1267.0	1490.0	10028	12928	481	1.0	9.0	-3.0	2.86	0.1	2.3
1081	201707	74.0	38.0	3.0	130.0	1210.0	1455.0	5754	12861	2876	1.0	14.0	1.0	6.29	0.0	6.2
1082	201707	74.0	38.0	3.0	130.0	1210.0	1455.0	5754	12861	2876	1.0	14.0	1.0	6.29	0.0	6.2
1083	201707	74.0	38.0	3.0	130.0	1210.0	1455.0	5754	12861	2876	1.0	14.0	1.0	6.29	0.0	6.2
1084	201707	74.0	38.0	3.0	130.0	1210.0	1455.0	5754	12861	2876	1.0	14.0	1.0	6.29	0.0	6.2
1085	201707	74.0	38.0	3.0	130.0	1210.0	1455.0	5754	12861	2876	1.0	14.0	1.0	6.29	0.0	6.2
1086	201707	74.0	38.0	3.0	130.0	1210.0	1455.0	5754	12861	2876	1.0	14.0	1.0	6.29	0.0	6.2
1087	201707	74.0	38.0	3.0	130.0	1210.0	1455.0	5754	12861	2876	1.0	14.0	1.0	6.29	0.0	6.2
1088	201708	71.0	36.0	6.0	105.0	1336.0	1554.0	6963	14972	5928	0.0	12.0	1.0	8.14	0.0	0.9
1089	201709	76.0	108.0	0.0	107.0	1277.0	1568.0	1515	22870	1721	0.0	15.0	3.0	7.29	0.0	11.9
1090	201710	80.0	67.0	1.0	98.0	1381.0	1627.0	1861	20739	1202	0.0	16.0	4.0	8.57	0.0	5.7
1091	201711	67.0	35.0	1.0	129.0	1325.0	1557.0	425	16858	5549	0.0	18.0	4.0	9.86	0.0	1.8
